Latitude,Longitude,Total Deaths,Total Damages ('000 US$),Dis Mag Value
0,0,89.0,36000.0,0.0
0,0,2.0,1000.0,0.0
0,0,40.0,30299.0,252.0
16.691,121.24,51.0,210985.0,210.0
0,0,46.0,135217.0,185.0
0,0,14.0,2000.0,0.0
-18.795,35.36,278.0,390000.0,485939.0
0,0,36.0,0.0,0.0
33.5131,71.89,49.0,1000.0,21148.0
0,0,3.0,869000.0,200.0
0,0,11.0,0.0,0.0
0,0,0.0,0.0,0.0
33.1767,76.41,44.0,76000.0,70288.0
0,0,40.0,0.0,0.0
26.2074,82.62,293.0,0.0,629962.0
0,0,25.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,163000.0,0.0
0,0,21.0,1400000.0,0.0
0,0,4.0,0.0,0.0
0,0,8.0,0.0,0.0
0,0,7.0,0.0,0.0
20.175,95.53,149.0,119000.0,26424.0
5.987,116.541,24.0,2.0,6.0
0,0,1.0,0.0,0.0
28.23,84.731,8831.0,5174000.0,8.0
27.8087,86.0655,138.0,0.0,7.0
0,0,9.0,0.0,0.0
0,0,0.0,2218.0,0.0
0,0,23.0,86.0,0.0
0,0,9.0,114.0,0.0
0,0,2.0,0.0,0.0
-6.55868,108.4,0.0,0.0,7002.0
0,0,100.0,160000.0,150.0
0,0,8.0,0.0,0.0
0,0,24.0,60000.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,1.0,0.0,250.0
0,0,8.0,0.0,0.0
0,0,0.0,0.0,0.0
283.812,-101.77,14.0,823000.0,270.0
0,0,5.0,0.0,0.0
0,0,0.0,221000.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,60000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,60000.0,0.0
0,0,0.0,0.0,0.0
18.695,-72.19,6.0,0.0,3672.0
0,0,170.0,0.0,0.0
-0.621,131.262,0.0,0.0,7.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,6.0,235000.0,0.0
0,0,13.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,19.0,1000000.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,3000.0,0.0
0,0,32.0,0.0,0.0
0,0,23.0,0.0,0.0
0,0,29.0,0.0,0.0
28.2305,84.7314,78.0,0.0,8.0
27.8087,86.0655,20.0,0.0,7.0
36.5244,70.3676,0.0,0.0,8.0
10.7121,79.18,8.0,0.0,14179.0
21.8734,70.76,81.0,604000.0,43782.0
26.9195,93.87,3.0,0.0,0.0
0,0,2248.0,0.0,48.0
0,0,0.0,3000000.0,0.0
26.8946,93.75,5.0,0.0,69190.0
0,0,18.0,0.0,0.0
118.278,788.55,325.0,2200000.0,93202.0
0,0,3.0,60000.0,0.0
33.6304,54.04,23.0,0.0,776608.0
0,0,9.0,516000.0,0.0
0,0,14.0,0.0,0.0
0,0,58.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,111000.0,0.0
0,0,0.0,23200.0,180.0
0,0,0.0,0.0,198.0
0,0,0.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,2.0,5300.0,0.0
0,0,13.0,0.0,0.0
-0.795,36.25,13.0,0.0,20432.0
-203.643,395.13,112.0,0.0,103770.0
40.376,73.204,0.0,12000.0,6.0
0,0,36.0,0.0,0.0
0,0,0.0,10000.0,0.0
0,0,3.0,0.0,0.0
0,0,2.0,0.0,110.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,6.0,10000.0,0.0
0,0,14.0,0.0,200.0
19.4811,-103.43,0.0,0.0,60979.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,16.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,160.0,0.0,0.0
14.8417,2.5,27.0,0.0,0.0
0,0,6.0,0.0,0.0
995.267,115.28,53.0,25000.0,186816.0
0,0,97.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,29.0,0.0,0.0
-39.8648,175.23,0.0,171000.0,8949.0
-41.092,175.35,1.0,100000.0,7484.0
36.5244,70.3676,280.0,0.0,8.0
36.4935,71.1263,3.0,0.0,6.0
0,0,13.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,18.0,0.0,0.0
0,0,1229.0,0.0,45.0
35.0129,72.84,10.0,0.0,73485.0
34.3432,72.27,238.0,0.0,137040.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,21.0,94000.0,-20.0
0,0,9.0,0.0,0.0
0,0,0.0,0.0,200.0
0,0,2.0,348.0,220.0
0,0,5.0,1500000.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,1300.0,0.0
0,0,0.0,84399.0,0.0
15.5509,120.8,4.0,0.0,16151.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,100.0
0,0,77.0,0.0,0.0
0,0,33.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,2.0,0.0,0.0
-25.451,-59.27,0.0,0.0,28653.0
-260.369,-558.48,12.0,0.0,574057.0
46.8147,22.86,1.0,0.0,197785.0
0,0,1.0,0.0,0.0
0,0,30.0,136820.0,0.0
0,0,11.0,2000.0,0.0
0,0,12.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,16.0,0.0,47.0
0,0,9.0,2000.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,9.0,0.0,0.0
0,0,24.0,0.0,0.0
0,0,28.0,0.0,0.0
0,0,14.0,2000.0,0.0
0,0,22.0,50000.0,0.0
0,0,0.0,10000.0,0.0
0,0,54.0,0.0,0.0
0,0,0.0,844000.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,5.0,0.0,0.0
-246.543,103.35,8.0,2000.0,235819.0
0,0,6.0,0.0,0.0
-7.042,108.238,53.0,22000.0,32276.0
27.464,95.607,18.0,150000.0,70518.0
326.031,130.99,7.0,0.0,18481.0
0,0,203.0,1200000.0,0.0
0,0,3.0,0.0,0.0
0,0,138.0,15000.0,0.0
330.545,717.79,92.0,0.0,111748.0
0,0,2.0,2000.0,0.0
0,0,67.0,0.0,0.0
0,0,39.0,0.0,0.0
0,0,62.0,25000.0,0.0
0,0,22.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,50000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,84000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,23.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,5.0,2000.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,546.0,2000000.0,0.0
0,0,5.0,0.0,0.0
-3.863,127.229,0.0,0.0,6.0
0,0,15.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,93.0,0.0,0.0
24.804,93.65,8.0,75000.0,7.0
27.068,93.95,61.0,100000.0,135742.0
0,0,50.0,150000.0,0.0
0,0,10.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,300.0,0.0,51.0
0,0,7.0,0.0,0.0
0,0,254.0,350000.0,0.0
0,0,184.0,160000.0,0.0
0,0,37.0,0.0,0.0
42.723,13.187,296.0,5000000.0,6.0
0,0,0.0,0.0,0.0
32.788,130.7,9.0,0.0,7.0
32.791,130.75,49.0,20000000.0,7.0
0,0,8.0,0.0,0.0
0,0,3.0,0.0,0.0
35.781,129.216,0.0,21000.0,5.0
0,0,6.0,127000.0,-18.0
0,0,5.0,50.0,0.0
0,0,0.0,0.0,0.0
23.672,-104.964,5.0,25000.0,22329.0
17.071,-93.805,13.0,0.0,127234.0
42.009,21.49,0.0,10000.0,5.0
0,0,13.0,0.0,0.0
0,0,18.0,2600.0,0.0
0,0,42.0,0.0,0.0
183.158,952.6,14.0,0.0,93840.0
-12.651,394.64,16.0,0.0,80572.0
0,0,12.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,18.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,25.0,0.0,0.0
-42.169,172.21,0.0,25000.0,39334.0
0,0,2.0,0.0,0.0
0,0,34.0,0.0,0.0
36.473,71.13,6.0,0.0,7.0
361.038,727.93,46.0,0.0,31431.0
-15.64,-71.68,4.0,0.0,5.0
0,0,2.0,0.0,0.0
0,0,0.0,4913.0,0.0
0,0,21.0,0.0,-20.0
0,0,538.0,61000.0,0.0
0,0,4.0,157000.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
61.967,59.803,0.0,2000.0,1834048.0
-20.565,300.12,50.0,0.0,18269.0
0,0,3.0,0.0,0.0
0,0,18.0,0.0,0.0
0,0,171.0,0.0,0.0
0,0,19.0,0.0,0.0
0,0,9.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,14.0,0.0,9.0
40.7,48.6,86.0,0.0,7.0
39.88,76.2,2500.0,0.0,8.0
37.75,27,4.0,0.0,6.0
42.1,19600,120.0,23800.0,7.0
29.3,104.8,0.0,0.0,5.0
43.5,85.5,280.0,0.0,8.0
24.4,103,21.0,0.0,7.0
0,0,2231.0,0.0,0.0
0,0,14.0,0.0,0.0
0,0,0.0,500000.0,0.0
0,0,3.0,0.0,230.0
0,0,27.0,6200.0,0.0
0,0,0.0,270000.0,60.0
0,0,40.0,2000000.0,0.0
0,0,154.0,15000.0,0.0
0,0,2.0,170000.0,160.0
38.2151667,-122.3123333,1.0,700000.0,6.0
0,0,20.0,2000.0,0.0
0,0,0.0,90000.0,0.0
-21.5153,25.61,32.0,85000.0,1037639.0
0,0,3.0,20000.0,0.0
0,0,4.0,0.0,0.0
44.0617,24.49,0.0,0.0,0.0
0,0,51.0,2048262.0,0.0
0,0,0.0,3900000.0,110.0
0,0,2.0,1600000.0,128.0
0,0,25.0,750000.0,0.0
0,0,0.0,20000.0,160.0
0,0,0.0,400000.0,0.0
0,0,12.0,2000.0,140.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,41719.0
40.2893,25.3889,0.0,0.0,7.0
7.19301,38.97,28.0,0.0,18498.0
0,0,12.0,2000.0,0.0
0,0,13.0,100000.0,0.0
0,0,2.0,1600000.0,0.0
0,0,43.0,20000.0,0.0
0,0,1.0,66000.0,95.0
0,0,2.0,100000.0,0.0
0,0,0.0,2200000.0,0.0
0,0,11.0,4500.0,130.0
0,0,0.0,0.0,0.0
-26.9899,26.7048,1.0,0.0,5.0
0,0,49.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,22.0,0.0,0.0
0,0,127.0,0.0,0.0
0,0,4.0,1400000.0,130.0
0,0,6.0,270000.0,0.0
0,0,4.0,950000.0,0.0
0,0,1.0,160000.0,0.0
0,0,0.0,650000.0,0.0
0,0,3.0,1400000.0,0.0
0,0,4.0,700000.0,0.0
37.8142,73.26,0.0,0.0,32595.0
38.0626,73.11,0.0,0.0,56196.0
20.8137,106.86,32.0,204000.0,24337.0
0,0,18.0,0.0,0.0
0,0,4.0,150000.0,0.0
0,0,1.0,500000.0,110.0
0,0,4.0,950000.0,95.0
356.658,-910.83,31.0,600000.0,0.0
0,0,10.0,100000.0,0.0
0,0,22.0,150000.0,0.0
0,0,0.0,250000.0,0.0
0,0,8.0,0.0,0.0
0,0,6.0,0.0,0.0
-4.31417,33.75,47.0,0.0,40007.0
0,0,50.0,2000000.0,0.0
0,0,18.0,140000.0,0.0
335.033,-804.93,25.0,2000000.0,0.0
0,0,11.0,449400.0,250.0
0,0,18.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,80000.0,104.0
34.1936,-97.99,32.0,2700000.0,849465.0
0,0,0.0,3300000.0,0.0
38.211,72.78,2.0,5000.0,7.0
0,0,10.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,9.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,26000.0,0.0
0,0,542.0,0.0,0.0
0,0,40.0,0.0,0.0
-5.06017,36.89,12.0,0.0,194128.0
-32.6329,-55.7,0.0,0.0,63708.0
0,0,2.0,0.0,0.0
-299.568,-535.72,0.0,0.0,392899.0
0,0,6.0,1000000.0,0.0
0,0,15.0,100000.0,0.0
0,0,30.0,3000000.0,0.0
0,0,13.0,170000.0,0.0
0,0,16.0,0.0,0.0
0,0,19.0,2000.0,0.0
0,0,4.0,1400000.0,0.0
0,0,3.0,400000.0,0.0
0,0,0.0,4500000.0,0.0
0,0,1.0,2000.0,0.0
0,0,0.0,100000.0,0.0
0,0,0.0,0.0,0.0
0,0,7.0,0.0,0.0
0,0,0.0,6750000.0,0.0
205.669,104.76,2.0,0.0,192887.0
0,0,0.0,0.0,0.0
0,0,8.0,200000.0,0.0
0,0,3.0,0.0,0.0
-2.091,28.952,3.0,0.0,6.0
0,0,3.0,0.0,0.0
0,0,31.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,170.0
-8.3381,124.8754,0.0,4000.0,7.0
0,0,47.0,0.0,0.0
0,0,0.0,125000.0,0.0
349.452,805.54,25.0,1000000.0,0.0
0,0,0.0,2000.0,0.0
0,0,0.0,3000000.0,0.0
0,0,6.0,2400000.0,0.0
0,0,3.0,600000.0,85.0
-324.347,-561.95,8.0,3000.0,126653.0
0,0,4.0,0.0,0.0
0,0,7.0,110000.0,0.0
0,0,1.0,550000.0,0.0
0,0,4.0,0.0,0.0
0,0,6.0,0.0,0.0
18.92,-70.125,15.0,0.0,0.0
22.938,120.6,117.0,700000.0,6.0
0,0,1.0,3900000.0,0.0
0,0,2.0,1700000.0,0.0
0,0,1.0,1200000.0,0.0
0,0,0.0,2300000.0,0.0
0,0,9.0,2000000.0,0.0
308.574,-955.37,15.0,300000.0,0.0
0,0,0.0,70000.0,305.0
0,0,9.0,1100000.0,0.0
0,0,7.0,1600000.0,0.0
0,0,49.0,10000000.0,0.0
0,0,9.0,0.0,175.0
0,0,26.0,25000.0,0.0
0,0,0.0,450000.0,0.0
0,0,0.0,0.0,0.0
0,0,50.0,550000.0,0.0
0,0,10.0,1200000.0,0.0
38.883,70.626,0.0,0.0,5.0
0,0,0.0,0.0,150.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,85.0,0.0,-1.0
1.036,31.618,17.0,458000.0,6.0
0,0,0.0,0.0,0.0
-476.168,355.05,3.0,0.0,182022.0
-689.427,360,13.0,0.0,84215.0
-1.036,31.618,4.0,0.0,6.0
0,0,0.0,2700.0,0.0
0,0,15.0,0.0,0.0
0,0,37.0,0.0,0.0
0,0,0.0,150000.0,0.0
0,0,2.0,50000.0,0.0
0,0,0.0,100000.0,0.0
0,0,11.0,0.0,0.0
29.988,-91.8,13.0,10000000.0,19554.0
0,0,1.0,0.0,0.0
0,0,1.0,191000.0,88.0
0,0,20.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,11.0,0.0,45.0
0,0,7.0,180000.0,0.0
0,0,0.0,100000.0,0.0
0,0,0.0,0.0,0.0
0,0,68.0,0.0,0.0
0,0,0.0,0.0,0.0
42.254,19.446,2.0,0.0,16543.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
-33.277,139.898,1.0,25000.0,634200.0
0,0,1.0,0.0,0.0
0,0,13.0,0.0,0.0
0,0,261.0,0.0,0.0
0,0,23.0,23000.0,0.0
39.238,74.047,1.0,5500.0,7.0
43.823,86.345,0.0,135000.0,6.0
26.077,99.539,2.0,60000.0,5.0
0,0,0.0,890000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,123000.0,0.0
0,0,23.0,130000.0,0.0
0,0,23.0,21000.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,5.0,50000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,3.0,1200.0,0.0
0,0,13.0,185000.0,0.0
0,0,64.0,1456000.0,260.0
0,0,5.0,63000.0,0.0
0,0,19.0,76000.0,0.0
0,0,10.0,93000.0,0.0
0,0,12.0,2000.0,0.0
0,0,31.0,0.0,0.0
0,0,36.0,0.0,0.0
0,0,1.0,277000.0,0.0
449.847,152.152,1.0,8900.0,10463.0
0,0,160.0,0.0,0.0
-8.096,-38.231,14.0,100000.0,266010.0
0,0,4.0,0.0,0.0
-30.939,-70.249,3.0,2000.0,0.0
33.193,103.855,29.0,500000.0,7.0
0,0,1.0,107000.0,0.0
0,0,78.0,6000000.0,0.0
0,0,13.0,145000.0,0.0
0,0,22.0,0.0,0.0
38.915,26.371,1.0,0.0,6.0
38.261,23.529,23.0,0.0,2571.0
36.925,27.414,2.0,0.0,7.0
0,0,36.0,3400000.0,0.0
0,0,3.0,159000.0,0.0
0,0,23.0,75000.0,0.0
0,0,0.0,20000.0,59000.0
0,0,0.0,0.0,500.0
0,0,11.0,550000.0,4670.0
0,0,0.0,0.0,0.0
0,0,12.0,2700000.0,263.0
0,0,6.0,0.0,0.0
0,0,22.0,0.0,0.0
0,0,8.0,3500000.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,540000.0,0.0
0,0,0.0,0.0,285.0
0,0,4.0,120000.0,0.0
0,0,0.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,73.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,43.0,0.0,-31.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,36.0,0.0,0.0
-8.718,13.656,11.0,2000.0,24003.0
0,0,4.0,200000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
-45.953,-67.939,1.0,0.0,27377.0
0,0,1.0,250000.0,295.0
0,0,0.0,490000.0,0.0
0,0,2.0,0.0,126.0
0,0,18.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,0.0,128000.0,0.0
0,0,7.0,0.0,135.0
0,0,15.0,0.0,0.0
0,0,144.0,500000.0,0.0
0,0,0.0,2000.0,0.0
0,0,154.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
7.223,17.145,0.0,0.0,70470.0
45.575,-74.406,2.0,200000.0,79149.0
0,0,0.0,0.0,0.0
0,0,8.0,0.0,0.0
-27.122,-69.952,2.0,0.0,157699.0
0,0,0.0,200000.0,0.0
0,0,9.0,61000.0,0.0
0,0,7.0,28000.0,0.0
0,0,0.0,31000.0,5.0
0,0,8.0,2000.0,5.0
29.833,94.978,0.0,0.0,6.0
0,0,12.0,0.0,0.0
0,0,25.0,0.0,0.0
0,0,35.0,2300.0,0.0
0,0,83.0,0.0,8000000.0
0,0,0.0,3600.0,0.0
0,0,0.0,57000.0,0.0
0,0,12.0,56000.0,0.0
0,0,0.0,122000.0,0.0
0,0,11.0,115000.0,0.0
0,0,12.0,37000.0,0.0
0,0,40.0,315000.0,0.0
29.612,113.645,16.0,361000.0,283444.0
0,0,18.0,429000.0,0.0
0,0,8.0,492000.0,0.0
0,0,2.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,20.0,2000.0,0.0
0,0,329.0,100000.0,0.0
3.723,-72.674,1.0,0.0,128597.0
1.691,-76.286,0.0,0.0,117321.0
0,0,0.0,2900.0,0.0
0,0,2.0,740000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,0.0,0.0
45.486,3.338,1.0,0.0,0.0
0,0,2.0,100000.0,193.0
0,0,0.0,0.0,72.0
53.102,-6.856,0.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,200000.0,160.0
40.866,19.941,0.0,0.0,10317.0
-22.479,-44.095,4.0,10000.0,55139.0
0,0,9.0,0.0,0.0
0,0,14.0,0.0,0.0
-14.405,-64.013,6.0,0.0,245648.0
0,0,12.0,0.0,0.0
0,0,1.0,0.0,0.0
9.538,-1.066,34.0,0.0,83998.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,278000.0,0.0
0,0,112.0,1750000.0,0.0
0,0,14.0,0.0,0.0
0,0,2.0,1450000.0,0.0
0,0,100.0,0.0,0.0
-35.21,-58.199,2.0,0.0,130.0
0,0,0.0,490000.0,0.0
0,0,2.0,188000.0,0.0
0,0,3.0,367000.0,0.0
0,0,53.0,5400000.0,0.0
0,0,2.0,0.0,0.0
0,0,7.0,10000.0,100.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,160.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,163.0
0,0,5.0,588475.0,130.0
0,0,11.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,10.0,0.0,0.0
34.94,68.216,72.0,0.0,184397.0
0,0,18.0,0.0,0.0
-11.247,16.007,8.0,0.0,462991.0
0,0,2.0,0.0,0.0
0,0,0.0,3400000.0,0.0
0,0,0.0,0.0,234623.0
0,0,0.0,0.0,0.0
0,0,0.0,1822.0,0.0
0,0,0.0,0.0,49.0
0,0,0.0,1200000.0,0.0
-17.015,145.218,0.0,11400.0,105583.0
-3.47,29.987,0.0,0.0,18675.0
-4.015,29.641,0.0,0.0,8959.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,130.0
0,0,0.0,0.0,0.0
0,0,33.0,0.0,0.0
0,0,34.0,0.0,3.0
23.226,92.13,21.0,0.0,3882.0
42.698,23.9,0.0,0.0,78520.0
0,0,0.0,0.0,0.0
0,0,23.0,0.0,0.0
0,0,15.0,0.0,0.0
-24.206,-48.623,3.0,43000.0,131278.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,325000.0,250.0
0,0,70.0,0.0,37.0
50.358,-119.241,0.0,0.0,78669.0
0,0,14.0,147000.0,0.0
0,0,21.0,854000.0,0.0
0,0,0.0,119300.0,0.0
45.279,124.557,0.0,29000.0,5.0
24.332,102.941,0.0,50000.0,5.0
0,0,14.0,570000.0,0.0
0,0,1.0,240000.0,0.0
0,0,0.0,79900.0,0.0
0,0,0.0,770000.0,0.0
23.812,108.795,5.0,0.0,109610.0
0,0,77.0,373000.0,0.0
0,0,2.0,67000.0,0.0
0,0,3.0,781283.0,0.0
0,0,16.0,530689.0,0.0
0,0,18.0,790000.0,0.0
0,0,20.0,0.0,0.0
0,0,57.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,38.0
0,0,0.0,0.0,0.0
19.018,-69.704,0.0,0.0,21590.0
33.907,3.215,6.0,0.0,132889.0
0,0,9.0,0.0,47.0
0,0,0.0,0.0,0.0
39.591,2.936,13.0,150000.0,2882.0
0,0,7.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,12.0,36.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,50000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,38.0
48.511,1.606,0.0,372000.0,72016.0
0,0,14.0,340000.0,0.0
0,0,0.0,0.0,33.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,120.0
0,0,60.0,0.0,0.0
0,0,30.0,0.0,0.0
0,0,114.0,75000.0,0.0
0,0,3.0,0.0,0.0
31.991,67.078,63.0,0.0,441236.0
44.089,19.298,0.0,0.0,27245.0
-23.539,-46.124,12.0,0.0,20310.0
0,0,10.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,14.0,0.0,0.0
43.284,-6.225,4.0,58000.0,6802.0
0,0,1.0,800000.0,0.0
0,0,4.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,8.0,0.0,185.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,100.0
0,0,11.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,8.0,0.0,0.0
34.668,67.894,24.0,0.0,133360.0
0,0,35.0,0.0,0.0
0,0,16.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,19.0,0.0,0.0
40.501,20.722,0.0,0.0,5.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,2000000.0,0.0
0,0,1.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,128.0,0.0,35.0
0,0,400.0,0.0,41.0
0,0,15.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,39.0,0.0,200.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,23.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,7.0,0.0,0.0
-30.074,-71.423,2.0,0.0,7.0
-21.965,-69.245,6.0,0.0,272110.0
0,0,6.0,145000.0,0.0
29.498,104.632,2.0,2000.0,5.0
28.405,104.957,13.0,1300000.0,6.0
0,0,13.0,0.0,0.0
0,0,51.0,0.0,0.0
0,0,30.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,300.0,6200000.0,0.0
0,0,17.0,0.0,0.0
0,0,260.0,0.0,350000.0
0,0,0.0,0.0,0.0
0,0,3559.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,300.0
0,0,1.0,0.0,0.0
0,0,4.0,0.0,39.0
0,0,0.0,0.0,42.0
-5.812,-75.27,0.0,0.0,8.0
0,0,14.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,567.0,0.0,46.0
0,0,868.0,0.0,44.0
0,0,0.0,0.0,100.0
0,0,5.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,13.0,0.0,0.0
0,0,7.0,0.0,0.0
35.2,58.2,350.0,0.0,7.0
32.2,35.3,20.0,0.0,6.0
34,132,11.0,0.0,8.0
35.4,136.3,41.0,0.0,7.0
38.9,-8.8,30.0,0.0,7.0
0,0,25.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,4900.0,0.0
-42.725,173.064,2.0,3900000.0,8.0
0,0,9.0,126000.0,0.0
0,0,7.0,0.0,120.0
23.273,-99.793,2.0,0.0,322162.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,0.0
19.739,-72.587,13.0,0.0,4534.0
0.649,123.245,2.0,0.0,11225.0
0,0,10.0,10000.0,0.0
0,0,0.0,74000.0,0.0
0,0,2.0,100000.0,0.0
0,0,47.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,141.0,2000.0,0.0
0,0,22.0,0.0,0.0
